planning_room_id,planning_room_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
6400844,Dahlem,753,693,606,13,25,28,212,5,670.6961325966851,640.0,172.29919518178937,635.25,601.0,145.57417665606394,657.7777777777778,673.5,88.68354549650157,828.9166666666666,822.5,97.96145655152831,777.5026,781.793,40.71737200876305,1016.5384615384615,904.0,360.5615876123501
7100101,Wittenbergplatz,1581,1452,1176,26,57,54,711,32,562.1873822975518,536.5,162.7102039582131,469.3,447.0,87.64227530736883,579.695652173913,584.0,119.53500083708025,724.2682926829268,706.0,165.1635589938416,724.1876666666664,713.523,91.37342058302113,755.5813953488372,715.0,261.9081293451088
7100102,Kalckreuthstraße,1269,1176,993,24,28,55,610,12,567.7006802721088,538.0,156.76784667810745,492.1578947368421,473.0,69.3247295606335,641.047619047619,591.0,241.2901730677145,677.5882352941177,649.0,143.49000785051612,709.541,691.1195,95.27175159701662,769.5490196078431,678.0,302.8027287674594
7100103,Frobenstraße,1011,942,791,21,26,37,503,10,564.160390516039,529.0,166.6708384002182,486.5263157894737,469.0,83.02433941726073,595.5,580.0,113.28270206980098,735.7058823529412,688.0,258.1585667535271,955.7376363636365,746.37,767.1157144736734,892.4827586206897,878.0,226.84145197687164
7100204,Barbarossaplatz,780,703,572,16,32,29,378,11,558.9502868068834,519.0,164.71543269856255,473.1333333333333,455.0,67.83790203404695,512.695652173913,517.0,73.51650079627066,626.578947368421,590.0,106.97575830765152,694.1792727272727,718.66,83.91367996946731,778.5384615384615,735.5,249.0246944813676
7100205,Alvenslebenstraße,689,647,523,10,18,19,318,8,568.0479302832244,530.0,170.92193464075973,558.75,581.0,111.93971591888197,548.1666666666666,530.5,66.79253269821727,754.1538461538462,633.0,316.0790634619357,719.0156666666667,699.474,109.90550037532245,734.375,700.5,244.29787146023193
7100206,Großgörschenstraße,941,865,717,12,34,31,477,17,559.7695852534562,516.0,176.03930259500416,488.7,479.5,82.56048287972482,548.2173913043479,528.0,94.91046331901889,674.4545454545455,637.5,119.84781114187209,681.0405294117647,671.73,83.07668620100168,846.6666666666666,613.0,350.8066528620968
7200307,Bayerischer Platz,1002,911,744,15,32,45,496,12,546.7175572519084,518.0,150.43360747193682,462.1666666666667,448.0,91.21087787333396,528.05,512.0,58.36227602790944,627.9473684210526,587.0,176.87895223199976,702.3635714285716,666.3135,133.62592377040662,865.625,754.5,318.87797581761345
7200308,Volkspark (Rudolph-Wilde-Park),1179,1071,894,20,37,54,607,15,532.4181360201511,497.0,169.62901133520478,508.3125,452.5,187.39858368372654,588.9615384615385,559.5,179.47400497436522,654.7272727272727,593.5,181.77672904081868,726.6982941176469,637.447,232.42095813248122,869.8723404255319,832.0,348.05313293914077
7200409,Belziger Straße,916,835,684,16,31,36,478,11,526.1408,478.0,183.35532622863795,441.3636363636364,459.0,72.46140038292488,533.0,485.0,135.58207846172002,661.6111111111111,649.5,115.09185021941437,705.3600909090909,657.31,94.05003277985031,763.6,766.5,285.07840421842576
7200410,Feurigstraße,859,791,645,9,24,39,430,10,501.11599297012305,449.0,191.90325625528135,433.14285714285717,449.0,110.5161052689133,462.47058823529414,420.0,121.49491637876193,631.8571428571429,630.5,136.80354085771606,666.6214,669.935,115.93584818357282,720.8571428571429,502.0,382.1136374598179
7200411,Julius-Leber-Brücke,255,234,207,3,8,10,143,0,505.5081081081081,463.0,158.56188336991443,379.5,379.5,13.435028842544403,724.3333333333334,672.5,317.04678939656,912.5,831.5,288.77269030617606,1223.3049999999998,1223.3049999999998,265.5398095389841,969.6,990.5,367.7859280735043
7200412,Schöneberger Linse,207,183,160,6,17,6,95,8,547.3206106870228,528.0,140.41368918447174,602.0,536.0,198.41118920060936,589.375,537.5,183.87708757029338,685.3125,662.5,130.20891866535104,823.3375454545453,802.987,153.93777647826647,654.2,676.0,61.16126224989147
7200413,Cheruskerstraße,882,798,707,12,29,43,478,10,538.6323296354992,499.0,170.26942562404437,489.90909090909093,477.0,162.70491974458213,615.4666666666667,592.0,211.93559219275852,662.125,660.0,96.82139914984359,744.208,700.99,208.4072194881934,924.6060606060606,802.0,419.9200771719795
7200414,Hohenfriedbergstraße,238,210,167,2,12,14,95,6,587.2565789473684,533.0,226.66124026225899,353.0,353.0,9.899494936611665,524.5454545454545,530.0,111.37806214543656,622.6,640.0,162.6892743852526,687.3175000000001,682.9069999999999,78.10892854917422,700.6923076923077,645.0,243.27946365424566
7300515,Taunusstraße,451,415,352,6,14,17,210,2,559.6012658227849,535.0,179.22501383929145,471.4,518.0,101.32028424752865,589.25,570.0,136.04384797346984,696.25,660.5,161.22278286360682,749.645,749.645,82.90402745343565,817.1666666666666,670.0,337.70046796030067
7300516,Odenwaldstraße,753,692,561,8,19,34,334,10,571.8644400785855,539.0,170.78249535942442,577.1428571428571,539.0,109.94457478115747,572.7647058823529,582.0,55.942525653304074,700.8333333333334,707.5,77.28440197011803,765.0274999999999,776.8230000000001,98.86517109034014,901.3448275862069,827.0,314.40536571462616
7300517,Perelsplatz,765,700,577,16,22,39,363,7,545.6699410609037,518.0,160.6186033077732,465.8181818181818,467.0,108.29664646868633,652.875,625.5,114.5715933379649,770.9333333333333,705.0,268.62865145206007,722.970625,698.3185000000001,109.51268600739168,757.3333333333334,649.0,307.635849815905
7300618,Ceciliengärten,661,628,486,15,10,12,301,1,575.119540229885,527.0,194.8334145107722,444.2307692307692,433.0,76.14805080253625,600.5,523.5,164.47340210502122,711.5,695.0,101.51026220699723,874.55,874.55,,743.4444444444445,630.0,286.9142341846737
7300619,Grazer Platz,1807,1103,916,23,75,74,517,33,589.0825242718447,556.0,185.38849028708037,534.3809523809524,527.0,121.48682076277913,584.8793103448276,566.0,134.00734171904074,642.1224489795918,616.0,111.62280842437274,701.4299714285715,676.23,101.08920299665614,896.5,887.0,344.9644400692348
7400720,Gontermannstraße,1966,1292,1088,26,44,35,701,10,557.6335025380711,522.0,177.45979933636892,477.6363636363636,467.0,77.01796046225994,586.7391304347826,552.0,122.6329398842906,691.48,690.0,141.7277672158847,803.0614999999999,766.525,163.4134007124969,785.1034482758621,653.0,290.30111766277463
7400721,Paradestraße,652,597,515,9,24,27,264,1,635.622641509434,579.0,246.5799002704346,495.5,540.5,108.87929096021888,711.6,706.0,179.1849802379015,743.5,685.0,145.77932333191532,905.6635000000001,905.6635000000001,249.30251652259764,986.4782608695652,948.0,372.8772488202345
7400822,Lindenhofsiedlung,559,509,415,14,28,21,225,9,599.5427807486631,560.5,176.59540719731388,457.0,448.0,78.02884082183971,618.0,609.0,120.19798482318892,725.2631578947369,705.0,157.66343975036864,775.5688,769.183,125.69654418903754,962.4736842105264,911.0,385.5214893017642
7400823,Wittekindstraße,989,920,754,13,23,39,467,11,559.8382352941177,518.5,181.4326565014898,453.0,477.5,104.983115525567,615.1875,548.0,163.53194132441936,780.8666666666667,722.0,237.6695985927483,929.3393571428572,764.1705,506.7323136573737,921.448275862069,742.0,434.87039006770226
7400824,Bosepark,983,908,762,21,31,36,458,5,527.1605839416059,488.0,187.70017905168,387.2142857142857,383.0,80.65041234233716,530.8461538461538,484.0,130.51682276871833,653.3333333333334,711.0,159.8438632105112,721.8518,708.286,76.13949688039708,796.8,692.0,370.54756779663256
7400825,Friedrich-Karl-Straße,671,615,496,7,21,27,299,6,552.4260089686098,508.5,171.05722190164917,462.5,472.0,50.709959574032396,620.1538461538462,595.0,112.55283659526764,755.25,738.5,97.2561052068198,822.217,768.13,242.41898461066668,1068.5,1004.0,404.2044110129836
7400826,Marienhöhe,663,624,511,15,15,18,327,3,574.9170124481328,531.5,174.1509888094872,505.6,507.0,124.1202182218053,651.5555555555555,668.0,138.10241771155847,894.1666666666666,877.5,230.0394893636018,832.1959999999999,790.162,116.55330378843837,1109.3846153846155,1209.0,462.43729997725796
7400927,Rathaus Tempelhof,2145,1653,1357,35,79,98,814,25,552.4341894060996,523.5,185.0991487346017,466.8,439.5,133.34280426133185,596.4893617021277,582.0,157.43927364023983,723.3555555555556,723.0,123.25438505117553,777.4980645161293,760.52,140.7647081364112,944.9342105263158,844.0,395.1297959076677
7400928,Germaniagarten,454,399,323,7,20,28,196,6,585.5277777777778,544.0,178.937395644961,466.0,425.0,124.57527844640765,640.0,588.0,154.32632758092632,663.5384615384615,653.0,106.07435708393065,752.3127499999999,687.8015,198.04340328159665,1004.3636363636364,983.0,402.84589342925403
7501029,Ringstraße,903,837,713,13,23,32,435,8,562.8855799373041,524.5,180.83046974176048,562.6363636363636,541.0,97.6496520498386,567.8125,564.0,79.7247086333131,746.5714285714286,772.0,102.40546431162313,802.2151999999999,789.1714999999999,146.3145810648337,1022.7826086956521,788.0,469.3789859069824
7501030,Machonstraße,1241,1180,962,25,20,28,620,3,550.5092165898618,511.0,181.34813272729386,438.8695652173913,448.0,97.63769035098638,627.0,575.5,167.661696414072,697.2222222222222,658.0,90.05522996719543,811.0815,767.453,153.5731921972929,961.4,751.0,410.4721874459543
7501031,Eisenacher Straße,1077,1005,836,22,25,32,454,4,596.8091397849462,565.5,180.48001980157443,465.85714285714283,460.0,94.86900743355847,615.4,623.0,94.74084953930154,709.3636363636364,664.0,172.3225305798825,733.2395,698.0485,112.7478433393148,998.8571428571429,902.0,414.38090495525296
7501032,Imbrosweg,531,496,407,12,17,18,159,3,646.8763157894737,619.5,163.29890029021942,608.625,613.5,58.578244376950344,715.3,729.0,139.88332439731494,781.1428571428571,778.0,113.68146810485949,823.2460000000001,840.224,46.25608945857831,844.0,755.5,332.4940099711071
7501133,Fritz-Werner-Straße,1475,1358,1143,26,57,42,738,4,541.5345666991236,486.0,187.96274029100002,418.7391304347826,426.0,90.92515273129591,594.9473684210526,528.0,170.35860011041106,746.2592592592592,611.0,345.72872787252334,802.3676666666667,750.3315,160.28818697791382,709.2592592592592,544.0,340.82959791487417
7501134,Hundsteinweg,1091,1045,881,16,11,26,473,3,616.3836633663366,571.5,184.52806298149656,504.5,490.5,67.93379129711516,776.6,698.0,327.0264515295361,843.0,843.0,278.6000717874997,747.8290000000001,737.23,114.4302402470606,921.4285714285714,791.0,423.7930593377588
7501135,Birnhornweg,243,229,178,6,2,11,97,0,583.3212121212122,571.0,125.48155961494841,493.5,498.0,97.7031217515592,504.0,504.0,,699.0,699.0,,,,,603.1,578.0,268.0540782918419
7601236,Marienfelder Allee Nordwest,1183,1127,909,19,19,28,497,2,596.8897149938042,558.0,181.15655179664816,486.4375,489.0,102.32820969801045,788.1666666666666,577.5,396.7549812560835,818.1666666666666,839.5,52.18971801673839,839.6030000000001,839.6030000000001,16.730146442873654,840.4347826086956,678.0,362.1152285325458
7601237,Kirchstraße,365,344,270,8,13,6,145,0,589.2820512820513,557.0,167.14072845939512,496.2,508.0,86.97528384546958,643.125,555.0,266.77515278386994,919.2,912.0,303.31452322630383,1524.4315,1524.4315,684.566338322664,567.3333333333334,519.0,86.32689808705821
7601238,Marienfelde Nordost,455,382,317,5,46,25,145,3,658.773381294964,594.0,237.4359022227638,672.8,567.0,284.6729702658825,745.2631578947369,660.0,261.995725602381,884.4444444444445,876.0,202.65076692017067,995.3870666666668,1001.913,130.32281938186455,804.125,786.5,230.36778565300025
7601339,Tirschenreuther Ring West,758,702,570,18,20,19,239,4,649.7633136094674,610.0,170.96439773170627,592.6,613.0,85.68113644704502,782.8333333333334,775.5,169.3408790969662,883.2727272727273,834.0,223.51156162896405,970.6115555555557,923.427,284.25920071921644,946.9444444444445,925.0,365.65516899721115
7601340,Tirschenreuther Ring Ost,903,845,697,20,21,27,362,3,624.2139461172742,582.0,183.6735376697409,496.06666666666666,504.0,118.85853936908522,793.2666666666667,746.0,196.35116743320106,777.75,771.0,68.16574052864227,934.694625,935.2465,70.71465795502675,784.1666666666666,731.5,209.9891646618042
7601341,Diedersdorfer Weg,429,380,332,6,25,20,106,1,663.331081081081,637.5,176.6443094119957,609.8,635.0,92.77230190094456,727.875,740.5,149.41257198330624,880.4117647058823,841.0,128.7395912411609,998.2036,1000.663,87.79404209246395,901.8571428571429,845.0,304.3757437881564
7601442,Kettinger Straße,1114,1066,872,26,15,27,340,1,659.9260237780713,620.0,203.6846167281869,612.4090909090909,590.5,148.07258808432888,685.375,667.5,101.26900174429348,965.6666666666666,913.5,258.93602813565104,1075.748,944.773,316.3617563502264,901.2222222222222,807.5,313.1069269633272
7601443,Töpchiner Weg,866,811,656,10,20,24,257,1,645.1103327495622,621.0,200.13845229248034,561.3,513.5,151.24670795315402,639.9,664.0,135.30003695490996,727.0,727.0,24.041630560342615,781.826,781.826,,923.25,898.0,264.6854479634957
7601544,John-Locke-Straße,1239,1173,982,24,28,28,425,2,646.2590361445783,593.0,223.59709075802186,585.9047619047619,554.0,132.64271738844343,664.6666666666666,711.5,113.39258700584791,912.1538461538462,862.0,129.2109684158986,1038.2185555555557,997.753,174.57199087347257,961.8235294117648,919.0,298.89593408369524
7601545,Nahariyastraße,966,901,724,22,22,32,305,2,643.1528239202657,587.0,239.65354895721018,560.7777777777778,520.0,177.23913907007295,715.1666666666666,698.5,150.69103450035735,893.2666666666667,881.0,145.34268209337282,1015.598,964.52,188.47438913322648,922.4,856.0,284.4898296211918
7601546,Franziusweg,523,495,418,13,12,9,105,0,711.8144927536232,685.0,192.30387266124492,648.0,639.0,112.81954617884259,705.8,668.0,222.4549392573696,989.6666666666666,928.0,191.3589994399706,1820.75,1820.75,,1129.5,1129.5,536.6940469205896
7601547,Horstwalder Straße,389,366,303,6,12,8,102,0,683.4959349593496,656.5,220.86809708497645,743.6666666666666,732.0,93.05016568138572,747.0,765.0,70.29651484959977,897.0,864.5,140.44724479828207,,,,971.3333333333334,961.0,76.02850342689467
7601548,Wittelsbacherstraße,223,210,175,5,3,6,68,0,675.6027397260274,609.5,224.63872848925607,534.75,488.5,192.88921690960333,607.0,647.0,120.10412149464314,,,,,,,975.0,993.5,58.04021594262608
8100101,Hasenheide,642,580,491,9,29,25,249,13,622.3151927437642,580.0,195.50370368619517,423.5,394.5,183.3038461134954,548.1363636363636,537.5,140.545974669042,692.421052631579,611.0,264.4653549647065,663.1213076923076,644.173,73.42756601847451,856.1052631578947,773.0,353.20923838692465
8100102,Schillerpromenade Nord,892,799,673,14,39,43,389,10,593.5196078431372,551.5,183.85672197099902,468.8333333333333,446.5,105.31669412114141,649.421052631579,550.0,256.8171238210554,663.4,596.0,189.85628914080192,658.8292000000001,648.6505,59.58046719036554,910.7878787878788,789.0,362.17120930367287
8100103,Schillerpromenade Süd,739,679,567,12,27,20,303,14,589.1456692913385,563.0,184.93927368631626,434.45454545454544,424.0,63.831596621678884,569.5263157894736,527.0,122.37209577579935,558.4117647058823,531.0,92.44664597994445,725.2402666666668,698.513,94.772350479954,896.7222222222222,792.0,385.7374610909457
8100104,Wartheplatz,793,720,575,10,33,31,345,12,557.6218809980807,499.0,207.2247410169258,486.2857142857143,436.0,114.47520005910201,528.3571428571429,494.0,129.72112946074526,606.5882352941177,509.0,186.0574705647187,734.2695714285716,743.7,138.56351594885965,778.8214285714286,576.0,361.93237076184687
8100105,Silbersteinstraße,1086,1038,887,17,16,27,580,4,529.498753117207,477.5,194.22936651012043,405.45454545454544,388.0,74.94446428704875,495.6666666666667,490.5,91.11896985077621,594.3333333333334,581.0,129.18152602700846,807.3628000000001,793.407,147.02584220027444,878.05,741.5,397.5320543182981
8100206,Flughafenstraße,1460,1299,1042,24,86,54,585,33,604.5755627009646,561.0,186.17323697601157,476.42105263157896,503.0,92.77710193401631,567.969696969697,559.0,107.70229191147088,666.0153846153846,605.0,191.18336194505892,818.3171627906977,789.26,182.57160658217552,858.9487179487179,818.0,300.5989589853064
8100207,Rollberg,1039,953,733,19,41,36,382,15,605.8072837632777,561.0,208.01826742410043,468.35714285714283,403.0,128.6256387547014,549.3103448275862,507.0,175.03022258379835,611.0,546.0,200.04999375156203,731.1380625,710.062,153.90233995122523,853.6428571428571,634.5,478.98923008736074
8100208,Körnerpark,1381,1249,1037,28,45,67,672,11,514.1813361611877,442.0,218.84911765124065,364.69565217391306,361.0,110.44885068030716,447.0869565217391,408.0,131.25509965624477,483.0,419.0,147.475113462947,673.75325,681.9185,164.64464928120748,856.2631578947369,774.0,422.75379217340253
8100209,Glasower Straße,1519,1383,1142,18,78,41,732,27,528.5773979107313,467.0,205.08543833528765,423.375,405.5,117.06230534776485,480.75925925925924,450.0,110.31275182196885,529.8571428571429,467.5,151.78255122754675,725.4787812499999,691.2429999999999,155.7440588177126,716.7631578947369,529.0,373.14415982483206
8100310,Maybachufer,666,576,465,18,37,44,276,8,573.3613861386139,535.5,186.3405274032264,420.90909090909093,428.0,66.06580741269201,557.047619047619,490.0,222.8298624938938,691.2941176470588,693.0,205.97868964588375,706.8662222222223,689.737,149.00185223158957,726.2647058823529,673.5,239.2971157905344
8100311,Reuterplatz,887,804,667,17,41,33,409,12,573.0402010050251,534.0,165.81247511769894,464.0,467.0,53.377585807777656,542.0370370370371,530.0,117.98385857053026,737.1176470588235,738.0,210.85566222920752,818.5529999999999,755.077,162.83505811177963,800.8214285714286,699.0,339.5896274613891
8100312,Weichselplatz,1136,1024,831,10,45,53,421,11,628.1125827814569,585.0,194.40403874181578,481.25,504.5,68.90728760961562,589.3125,559.5,163.14320594239064,698.3529411764706,721.0,144.5648389030293,713.9736363636364,721.483,113.86589339505728,992.4883720930233,831.0,378.3791479765729
8100313,Bouchéstraße,447,424,330,9,15,6,148,4,632.1241610738255,602.5,169.47844738515184,455.3333333333333,477.5,99.20013440851109,623.2727272727273,621.0,77.03387684530867,715.875,655.0,189.82957582300725,788.6806,667.446,340.12435791310213,1028.3333333333333,1002.0,402.7558400155939
8100314,Donaustraße,1534,1407,1186,30,64,46,702,22,581.93536121673,550.0,166.92395188585144,467.0625,468.0,97.8859668185384,544.15,540.0,106.7007677861497,633.9677419354839,623.0,79.25885181730712,669.1274999999999,646.7635,87.4321423471069,952.439024390244,811.0,385.9499999210059
8100415,Ganghoferstraße,701,638,526,8,26,30,269,6,601.457627118644,575.5,170.74740878340452,491.85714285714283,491.0,73.61029948639111,613.5555555555555,563.5,123.22348048886968,645.7857142857143,577.0,159.80188627529668,768.8501428571428,761.554,216.7086870827814,999.047619047619,1008.0,311.3389593659097
8100416,Alt-Rixdorf,663,602,491,12,24,29,270,7,586.1168539325843,514.0,216.87840618918494,413.1,423.0,76.61657784056922,620.1538461538462,609.0,136.9670557432493,628.3636363636364,630.0,127.83682781364124,829.9117500000001,734.41,356.97528981859716,940.375,1010.0,374.76111956702556
8100417,Braunschweiger Straße,1534,1423,1209,29,58,43,681,14,552.7384898710866,508.0,193.4574191497365,402.0,389.0,96.54567140305498,521.0,480.5,127.93416867729869,610.4230769230769,593.0,177.25330418966482,764.4979333333333,762.57,88.57905686404554,884.0512820512821,839.0,365.7921432149504
8100418,Hertzbergplatz,982,917,754,16,33,22,378,12,620.2994186046511,588.0,175.86355998850456,510.3636363636364,506.0,80.25991867336114,632.2083333333334,617.0,135.81252396839795,635.8260869565217,610.0,199.08692760470993,754.5195384615383,691.003,147.34736583926173,962.2105263157895,797.0,420.3634114201886
8100419,Treptower Straße Nord,925,857,663,19,27,34,310,11,636.5444078947369,597.5,169.26765796978088,509.7647058823529,506.0,59.11168392518173,604.5,605.0,51.272340898153566,638.3846153846154,635.0,46.127610064433306,657.4927272727272,641.646,51.4986654391954,865.1851851851852,742.0,309.83172070770155
8100520,Weiße Siedlung,913,819,663,17,38,42,243,12,664.5797342192691,627.5,182.20719529672604,576.4285714285714,571.0,103.5439069155721,587.0,564.0,81.19010612958537,635.0,601.0,116.84904792081106,725.8646666666665,708.7394999999999,93.84716494611993,929.9411764705883,935.5,289.0284605024083
8100521,Schulenburgpark,1557,1424,1142,19,52,60,511,9,641.2203703703703,606.0,164.14747757633285,542.9333333333333,542.0,95.70823719339243,597.28125,589.0,145.09223637552634,676.3333333333334,610.0,227.89676025194683,822.5390833333335,744.398,223.50304290279942,850.1428571428571,823.0,294.97316262105386
8200622,Jahnstraße,743,665,541,14,39,34,323,8,578.7947154471544,530.0,202.135837180416,563.5454545454545,486.0,295.96430988764973,534.5714285714286,497.5,150.74811676765552,686.76,550.0,285.5268930708046,735.2182222222223,724.0,124.75330858616313,804.32,618.0,397.85149239383276
8200623,Park am Buschkrug,913,832,692,18,45,26,405,6,589.6909667194928,545.0,174.19404769280632,525.1428571428571,512.0,140.52859393833594,616.8461538461538,601.0,212.50052790281333,743.0714285714286,755.5,169.98844498545017,827.3085555555556,848.174,171.86561908007596,812.5217391304348,647.0,314.29254894780865
8200624,Tempelhofer Weg,1212,1110,922,25,49,40,468,15,613.7382388419783,576.0,182.5834671079116,473.3333333333333,484.0,56.605947861804545,613.3125,603.5,85.92248475862866,664.4571428571429,605.0,186.91919343381934,802.7936666666668,757.5284999999999,194.10714192242935,981.4545454545455,762.0,495.00391986510385
8200725,Mohriner Allee Nord,374,338,285,5,18,14,106,11,652.5757575757576,613.0,167.1239434967898,533.25,549.0,59.15164128463949,628.5714285714286,621.5,117.64791951850644,721.75,683.0,127.76462734262563,786.2148461538461,762.267,135.91268100134863,1061.4545454545455,1089.0,319.5012875205243
8200726,Hufeisensiedlung,645,596,496,15,20,22,267,5,598.5584988962472,569.0,176.97024711047752,476.84615384615387,487.0,89.29524637762653,593.0,599.5,81.4649952712541,733.7272727272727,680.0,153.98966907496808,755.9278333333333,741.86,96.94574996030852,950.3125,934.5,321.05569999612214
8200727,Parchimer Allee Süd,1079,1013,864,28,23,23,465,3,596.8598484848485,561.0,185.29319181222462,492.5,489.5,73.65799345624342,606.4166666666666,543.5,170.18623933974823,883.125,733.5,370.8624841404926,834.906,820.8585,151.06375037711726,762.8,677.0,245.6425730288024
8200728,Ortolanweg,326,300,259,7,13,12,131,1,624.2551440329219,576.0,213.46149691590364,546.6666666666666,546.0,71.24511679172593,547.75,522.0,139.82923258644556,656.0,655.0,104.14413089560065,618.207,618.207,,1008.5,996.0,346.59394633542524
8200729,Britzer Garten,305,278,219,4,11,13,50,1,734.2842639593908,689.0,216.14750822606803,456.0,523.5,158.3056116082644,829.5,762.0,233.3219725125408,1084.2,808.0,432.3079920612156,1073.2935,1073.2935,319.663883891346,952.4545454545455,826.0,339.4911968332503
8200730,Handwerker-Siedlung,560,530,459,8,11,14,229,1,620.9832134292566,581.0,178.41814867110907,488.0,497.0,120.18319350058893,631.0,607.5,189.706791303492,870.0,870.0,142.8355697996826,866.857,866.857,,884.5,613.5,440.8921739959886
8200831,Buckow West,738,701,586,17,7,15,180,0,674.4318181818181,640.0,167.43246703086828,589.2666666666667,595.0,85.6800248988448,647.0,647.0,19.79898987322333,932.0,748.0,323.9073941730877,1306.397,1306.397,,778.4615384615385,782.0,112.25166322792678
8200832,Buckow Mitte,1305,1226,991,19,27,36,352,5,677.6197975253093,637.0,183.72105242217637,541.75,550.5,136.76427408744826,692.3333333333334,694.5,110.83184095600403,834.1111111111111,835.0,283.99007220519366,868.2855714285714,866.483,55.36765386895476,842.4814814814815,821.0,282.3173841850788
8200833,Buckow Ost,884,817,685,15,35,25,269,4,665.7618270799347,627.0,184.10070785293146,512.8461538461538,499.0,104.2056029794353,770.0769230769231,725.0,233.73291792787109,889.5,860.0,121.82215054593463,912.813375,895.588,92.48599491496381,927.2,813.5,340.10858947044983
8300934,Gropiusstadt Nord-West,1758,1653,1311,38,54,39,739,14,577.068044788975,501.0,225.21976934506947,448.0,442.5,88.42764429669076,683.2142857142857,675.5,260.55259753964475,784.5714285714286,784.0,99.6224088176166,864.2666842105263,854.304,109.94909187036049,640.969696969697,541.0,224.98062206116842
8300935,Gropiusstadt Süd-West,965,909,739,22,26,22,350,3,641.6461538461539,577.5,222.33574680473268,477.72222222222223,453.0,95.94778332084076,702.0,638.5,307.46190581828466,992.4,876.5,345.13449874247897,880.6922000000001,864.794,114.18748558051364,720.2,573.0,322.5844739864937
8301036,Gropiusstadt Mitte,1376,1310,1008,14,25,27,494,6,632.6652267818574,586.0,219.36108260694076,535.3636363636364,491.0,163.18840199430394,597.6666666666666,584.0,166.68660486801048,825.3333333333334,825.0,168.35824898115328,810.4012857142858,830.59,71.9581395343021,923.3888888888889,923.5,424.9178659581844
8301037,Gropiusstadt Süd-Ost,1278,1186,964,27,61,21,580,10,589.1639722863741,543.0,188.2865198160344,533.4090909090909,524.5,143.7417191290748,576.59375,547.5,107.07966867500282,827.8,820.5,115.89751715528088,801.2423000000001,799.3285,57.38908338709645,782.3,682.5,292.96418059399537
8401138,Goldhähnchenweg,346,326,261,4,10,4,145,3,593.8464730290457,537.0,198.4800926153351,494.5,500.0,20.09145755455952,503.3333333333333,464.5,95.0929369967437,580.3333333333334,561.5,98.21540951738004,690.0810000000001,684.99,56.3492490012067,952.0,952.0,
8401139,Vogelviertel Süd,1544,633,512,19,40,24,326,27,538.6774193548387,487.0,214.24821254687924,418.70588235294116,379.0,89.61568271365954,643.2142857142857,686.5,145.2971377617544,723.3214285714286,679.0,167.00123165911492,793.850212121212,788.777,111.40250680044119,713.0,638.0,329.0154653972792
8401140,Vogelviertel Nord,206,193,155,5,3,8,83,0,589.4130434782609,531.0,266.3738037650765,372.0,394.0,92.97311439335567,,,,,,,,,,744.25,626.0,391.2495549974649
8401241,Blumenviertel,741,693,571,26,19,24,342,1,556.9764243614932,512.0,192.51738707188224,416.3888888888889,405.5,79.68772795686992,617.8571428571429,512.0,181.06852162595663,719.6,748.0,75.2283191358148,882.0843333333332,928.03,210.9776549455732,621.1111111111111,629.0,248.75451846653226
8401242,Zittauer Straße,648,615,499,14,14,12,220,3,624.5104895104895,591.0,183.97834342024333,552.4166666666666,567.0,94.10483354732473,572.3333333333334,578.0,113.98793795836472,852.25,860.0,94.82044434965842,814.9975,786.9585,87.48840596139958,816.875,866.5,275.48888362327796
8401243,Alt-Rudow,1165,1085,890,22,31,31,485,12,592.1378865979382,559.0,193.4030264503969,522.9411764705883,533.0,120.33675175743032,607.0,595.0,96.84988384092158,804.4,804.0,154.96294973145575,810.3349999999998,782.197,205.70773869983606,841.7916666666666,752.5,308.52989132429246
8401244,Waßmannsdorfer Chaussee,753,707,583,19,24,12,262,5,630.1686507936508,590.0,219.49793001683415,592.4615384615385,633.0,126.9282050246092,598.3,582.5,95.16424398550818,819.5,816.5,142.03485487724484,795.4182857142857,768.28,159.12710497661328,923.0,850.0,389.9541639731521
8401245,Frauenviertel,518,492,378,10,8,14,149,1,658.6586102719033,612.0,187.64715779130174,573.5714285714286,552.0,53.25679031152474,872.5,720.5,496.0796307045876,687.0,687.0,,687.216,687.216,,1202.75,1130.0,356.71125110748426
8401246,Waltersdorfer Chaussee Ost,754,720,576,14,12,14,251,1,649.6936758893281,601.5,195.85158818245463,592.2307692307693,569.0,128.83009084717867,615.4444444444445,646.0,92.84141197643311,781.0,781.0,159.80613254815975,868.2215,868.2215,117.16122968158027,922.1666666666666,856.0,299.7034645556615
